object_type,type,rooms,level,kitchen_area,living_area,area,price_by_meter,price,material,published,updated,build_year,build_serias,build_type,max_levels,min_levels,rubbish_chute,enterances,build_overlap,build_walls,heating,gas,longitude,latitude,agencyName,areaRating,city,remoute_from_center,build_oldest
0,Многоквартирный дом,2,6/9,9.0,32.0,50.0,1500.0,75000.0,Кирпич,4/1/2022,8/2/2022,1972,П-29,0,9,1,Есть,1,Железобетонные,Блочные,Центральное,Да,37.581963,55.76850699999999,столица,3.8417494,Москва,2.7815129813902097,old
0,Многоквартирный дом,2,3/5,6.0,32.0,45.0,1000.0,45000.0,Кирпич,5/1/2022,10/2/2022,1969,индив.,0,5,0,0,4,0,Кирпич,Центральное,Да,37.410779999999995,55.722279,частное лицо,3.6220787000000003,Москва,13.288260644054107,old
0,Квартира,0,4/7,,20.0,25.0,2000.0,50000.0,Монолит,13/3/2021,8/2/2022,0,0,0,0,0,0,0,0,0,0,0,37.658338,55.835007999999995,sl,3.9260902,Москва,9.600067156297504,new
0,Многоквартирный дом,2,3/5,,,55.0,1182.0,65000.0,Кирпич,10/9/2014,10/2/2022,1961,индивидуальный проект,0,5,5,Нет,3,Железобетонные,Кирпич,Центральное,Да,37.5617749106,55.799828179399995,Пользователь,3.7252023000000003,Москва,6.283954198637366,old
0,Квартира,3,12/17,15.0,55.0,80.0,775.0,62000.0,Монолит,7/4/2021,10/2/2022,0,0,0,0,0,0,0,0,0,0,0,37.513915999999995,55.554694999999995,Гильдия Риэлторов Москвы - Светлана Куркова,3.8388906000000005,Москва,22.903458423432895,new
0,Квартира,0,3/3,4.0,17.0,21.0,1381.0,29000.0,Кирпич,9/2/2022,10/2/2022,0,0,0,0,0,0,0,0,0,0,0,37.460285999999996,55.628942,Юрий,3.8388906000000005,Москва,16.84468570914814,new
0,Многоквартирный дом,2,12/16,13.0,28.2,50.6,1087.0,55000.0,Блоки,11/12/2021,10/2/2022,1981,II-68-01/16,0,16,16,Есть,1,Железобетонные,Блочные,Центральное,Нет,37.610907,55.594855,Марина,3.7371826,Москва,17.52281663810618,old
0,Многоквартирный дом,2,8/14,9.0,32.0,56.0,1429.0,80000.0,Кирпич,10/2/2022,10/2/2022,1970,Башня Вулых,0,14,14,Есть,1,Смешанные,Панельные,Центральное,Нет,37.5921319,55.7445946,GIGGRAD,3.9223604,Москва,1.6986145505674095,old
0,Многоквартирный дом,2,27/44,13.0,34.0,73.0,2671.0,195000.0,Монолит,7/2/2022,7/2/2022,2018,индивидуальный проект,0,44,0,0,0,Железобетонные,Монолитные,Центральное,0,37.564212,55.77080600000001,Premium Realty,3.8417494,Москва,3.830492523346236,new
0,Многоквартирный дом,1,2/5,10.0,,36.0,944.0,34000.0,Кирпич,10/2/2022,10/2/2022,1956,индивидуальный проект,0,5,5,Нет,4,0,Не заполнено,0,0,37.805378263554395,55.7577125865286,"АН ""Dream-rent""",3.7237616,Москва,11.933785892607764,old
0,Многоквартирный дом,2,9/16,,,55.0,818.0,45000.0,Панель,11/1/2019,9/2/2022,1981,П-44-1/16,0,16,16,Есть,5,Железобетонные,Панельные,Центральное,Нет,37.625237,55.605598,"ООО ""Гипермаркет Недвижимости""",3.7371826,Москва,16.3356511870453,old
0,Квартира,3,2/19,15.0,64.0,96.0,2500.0,240000.0,Монолит,7/2/2022,10/2/2022,0,0,0,0,0,0,0,0,0,0,0,37.511476,55.762227,"Агентство недвижимости ""Мегаполис-Сервис ЭстейтЛига"", Москва",3.8112602,Москва,6.6290389107347,new
0,Многоквартирный дом,2,6/7,10.0,35.0,60.0,1283.0,77000.0,Блоки,7/2/2022,10/2/2022,1961,индивидуальный проект,0,7,7,Есть,4,Железобетонные,Кирпич,Центральное,Да,37.633959999999995,55.80263000000001,АН Вертикаль,3.9978034,Москва,5.730070928482639,old
0,Многоквартирный дом,1,5/5,5.0,18.0,26.0,1538.0,40000.0,Кирпич,9/2/2022,10/2/2022,1964,индивидуальный проект,0,5,5,Нет,3,Железобетонные,Кирпич,Центральное,Да,37.605715000000004,55.692227,Монолит,3.900447,Москва,6.7080158702787696,old
0,Многоквартирный дом,2,9/9,8.0,30.0,48.0,792.0,38000.0,Панель,7/2/2022,8/2/2022,1971,II-492,0,9,9,Есть,6,Железобетонные,Панельные,Центральное,Да,37.686644,55.85596700000001,Di,3.8427089999999997,Москва,12.381253583813246,old
0,Многоквартирный дом,2,9/14,9.0,29.0,55.0,818.0,45000.0,Панель,8/2/2022,10/2/2022,2007,индивидуальный проект,0,14,14,Есть,7,Железобетонные,Железобетон,Центральное,Нет,37.200745,55.999621,Маргарита,3.8388906000000005,Москва,37.85355427025547,middle
0,Многоквартирный дом,2,7/12,7.0,31.0,48.0,1042.0,50000.0,Панель,9/2/2022,9/2/2022,1978,индивидуальный проект,0,12,12,Есть,6,Железобетонные,Блочные,Центральное,Да,37.612434,55.659861,Ольга,3.7490727999999995,Москва,10.284803104437355,old
0,Квартира,0,3/5,3.0,13.0,19.0,2895.0,55000.0,Кирпич,7/2/2022,8/2/2022,0,0,0,0,0,0,0,0,0,0,0,37.576151,55.845926,Лариса,4.2535715,Москва,10.721815075469232,new
0,Многоквартирный дом,2,12/14,8.0,29.0,45.0,1111.0,50000.0,Панель,4/2/2022,10/2/2022,1970,И-209А,0,14,1,Есть,1,Железобетонные,Монолитные,Центральное,Нет,37.607951,55.624159,Ольга,4.159378500000001,Москва,14.265847674115628,old
0,Квартира,2,9/20,8.0,50.0,69.0,2029.0,140000.0,Монолит,8/2/2022,10/2/2022,0,0,0,0,0,0,0,0,0,0,0,37.613755,55.723029000000004,Общество с ограниченной ответственностью «НИКА ЭСТЭЙТ»,3.8388906000000005,Москва,3.2520169467925544,new
0,Многоквартирный дом,2,2/24,11.0,,55.0,1364.0,75000.0,Панель,8/2/2022,10/2/2022,1999,0,0,22,17,0,2,Железобетонные,Блочные,Центральное,Нет,37.524910999999996,55.727785,олег,4.0938087,Москва,6.310313719561183,middle
0,Многоквартирный дом,2,5/19,8.0,28.0,50.4,992.0,50000.0,Панель,22/5/2020,6/2/2022,1996,П-44,0,14,1,Есть,3,Железобетонные,Панельные,Центральное,Нет,37.852913,55.684695999999995,ПИК-Аренда,3.6790495,Москва,16.703982043297408,old
0,Многоквартирный дом,3,3/5,13.0,40.0,53.0,1415.0,75000.0,Панель,5/2/2022,10/2/2022,1962,I-515,0,5,0,Нет,4,Железобетонные,Панельные,Центральное,Да,37.489167,55.675154000000006,"Квартирник-комнаты, койкоместа Москва без залога и комиссий!",4.0779476,Москва,11.693219463952229,old
0,Квартира,2,8/19,14.2,,57.2,874.0,50000.0,Монолит,25/10/2021,9/2/2022,0,0,0,0,0,0,0,0,0,0,0,37.935118,55.706878,Алексей Великий,3.1687784,Москва,20.702041951445462,new
0,Многоквартирный дом,2,3/9,6.0,28.4,45.4,991.0,45000.0,Панель,8/2/2022,8/2/2022,1973,П-49 Д,0,9,9,Есть,8,Железобетонные,Железобетон,Центральное,Да,37.828578,55.823677,Екатерина,3.5705934,Москва,15.552421987321361,old
0,Многоквартирный дом,3,5/7,11.0,50.0,90.2,2871.0,259000.0,Кирпич,7/2/2022,9/2/2022,1981,индивидуальный проект,0,7,7,Есть,1,Железобетонные,Кирпич,Центральное,Да,37.590237,55.763523,Premium Realty,3.8417494,Москва,2.027625848463513,old
0,Многоквартирный дом,2,6/9,11.0,45.0,56.0,1696.0,95000.0,Монолит,7/2/2022,10/2/2022,1958,типовой,0,5,5,Нет,2,Железобетонные,Блочные,Центральное,Да,37.51865,55.760493999999994,"""СД""",3.8112602,Москва,6.153808270912148,old
0,Многоквартирный дом,4,32/57,20.0,100.0,180.0,2500.0,450000.0,Монолит,3/3/2021,10/2/2022,2006,индивидуальный проект,0,57,17,Есть,8,Железобетонные,Смешанные,Центральное,Нет,37.52068,55.798485,Общество с ограниченной ответственностью «НИКА ЭСТЭЙТ»,4.127402,Москва,7.87303818509354,middle
0,Многоквартирный дом,2,4/23,10.9,34.6,64.0,1719.0,110000.0,Монолит,7/2/2022,10/2/2022,2019,индивидуальный проект,0,22,22,Есть,5,0,Монолитные,Центральное,Нет,37.426195,55.718821,"""СД""",3.6220787000000003,Москва,12.463224015062787,new
0,Многоквартирный дом,2,14/14,10.0,34.0,54.0,1111.0,60000.0,Панель,7/2/2022,10/2/2022,2003,П3М,0,17,14,Есть,7,Железобетонные,Панельные,Центральное,0,37.407474,55.710894999999994,ПРО ОБМЕН,3.6220787000000003,Москва,13.858931376803401,middle
0,Многоквартирный дом,1,1/3,12.0,17.0,35.0,914.0,32000.0,Кирпич,8/2/2022,10/2/2022,2016,индивидуальный,0,4,4,Нет,4,Железобетонные,Блочные,Центральное,Нет,37.499214,55.551685,Елена,3.8388906000000005,Москва,23.497320428263976,new
0,Многоквартирный дом,1,9/14,10.0,20.0,35.0,1000.0,35000.0,Панель,10/2/2022,10/2/2022,1968,II-18-01-МН,0,12,12,Есть,1,Железобетонные,Блочные,Центральное,Да,37.647882,55.814122999999995,Александр,3.838052,Москва,7.184304744509906,old
0,Многоквартирный дом,1,11/12,10.0,20.0,35.0,914.0,32000.0,Панель,15/9/2018,9/2/2022,1966,II-32,0,12,12,Есть,1,Железобетонные,Блочные,Центральное,Да,37.7340880393879,55.722522836550894,Наталия,3.6939907,Москва,8.146512856301435,old
0,Многоквартирный дом,1,16/17,8.2,19.2,37.2,1048.0,39000.0,Панель,22/10/2021,10/2/2022,1983,П-44,0,17,1,Есть,11,Железобетонные,Монолитные,Центральное,Нет,37.66707,55.586079000000005,Алия,3.7617623999999994,Москва,18.779270503320213,old
0,Квартира,0,13/25,3.0,14.0,20.0,2400.0,48000.0,Монолит,13/1/2022,10/2/2022,0,0,0,0,0,0,0,0,0,0,0,37.639249,55.845016,Апарт-отель YE'S,3.9260902,Москва,10.438010787707663,new
0,Квартира,1,2/41,10.0,18.0,41.0,2927.0,120000.0,Монолит,7/2/2022,7/2/2022,0,0,0,0,0,0,0,0,0,0,0,37.541018,55.79388,Premium Realty,4.127402,Москва,6.587768821504684,new
0,Многоквартирный дом,2,6/12,6.2,29.0,42.0,1071.0,45000.0,Панель,7/2/2022,8/2/2022,1967,П-18/22,0,12,12,Есть,1,Железобетонные,Железобетон,Центральное,Да,37.785737,55.72079300000001,"""СД""",3.4953578000000003,Москва,11.248008249374601,old
0,Квартира,1,12/33,4.0,7.0,20.7,1691.0,35000.0,Монолит,8/1/2022,7/2/2022,0,0,0,0,0,0,0,0,0,0,0,37.557628,55.554556999999996,ПИК-Аренда,4.16681,Москва,22.307024822888923,new
0,Многоквартирный дом,3,11/22,11.0,51.0,76.5,915.0,70000.0,Панель,20/1/2021,8/2/2022,2007,КОПЭ,0,22,22,Есть,2,Железобетонные,Монолитные,Центральное,Нет,37.3364761482703,55.645711197568204,Сергей,4.0717263,Москва,21.178946798492756,middle
0,Квартира,2,21/78,,,65.0,3077.0,200000.0,Монолит,10/12/2021,9/2/2022,0,0,0,0,0,0,0,0,0,0,0,37.535305,55.751583,MС REALTY,3.8417494,Москва,5.0398609552801235,new
0,Квартира,1,5/17,8.2,17.2,34.4,1017.0,35000.0,Монолит,25/11/2021,7/2/2022,0,0,0,0,0,0,0,0,0,0,0,37.154099,55.963863,Светлана,3.8388906000000005,Москва,37.28689661328335,new
0,Многоквартирный дом,1,5/26,17.0,15.0,41.4,1812.0,75000.0,Монолит,7/2/2022,10/2/2022,2018,индивидуальный проект,0,26,1,Есть,3,Железобетонные,Монолитные,Центральное,Нет,37.651592,55.701262,Агенство,3.5605660000000006,Москва,6.108535897558259,new
0,Многоквартирный дом,1,4/4,6.8,19.0,32.0,1094.0,35000.0,Кирпич,16/7/2019,10/2/2022,1962,индивидуальный проект,0,4,4,Нет,4,Железобетонные,Кирпич,Центральное,Да,37.388870000000004,55.654766,"""СД""",3.9152746,Москва,17.912087411749482,old
0,Многоквартирный дом,2,5/5,6.0,29.0,46.0,1152.0,53000.0,Панель,21/8/2018,10/2/2022,1967,I-515,0,5,5,Нет,4,Железобетонные,Железобетон,Центральное,Да,37.560392,55.671994999999995,"""СД""",3.88875,Москва,9.581474334984375,old
0,Многоквартирный дом,0,2/17,,15.0,21.0,1667.0,35000.0,Панель,31/1/2022,10/2/2022,2016,П44Т,0,17,17,Есть,5,Железобетонные,Панельные,Центральное,Нет,37.934124,55.704184999999995,Магазин,3.1687784,Москва,20.717515654842497,new
0,Квартира,2,35/86,,,65.0,2769.0,180000.0,Монолит,12/8/2020,10/2/2022,0,0,0,0,0,0,0,0,0,0,0,37.535332000000004,55.751568000000006,MС REALTY,3.8417494,Москва,5.03819049521507,new
0,Квартира,2,35/76,,,110.0,2455.0,270000.0,Монолит,20/10/2020,10/2/2022,0,0,0,0,0,0,0,0,0,0,0,37.539078,55.747115,MС REALTY,3.8417494,Москва,4.836237878789876,new
0,Многоквартирный дом,3,11/12,6.5,,65.0,1077.0,70000.0,Панель,8/2/2022,8/2/2022,1973,П-68,0,12,12,Есть,3,Железобетонные,Блочные,Центральное,Да,37.663818,55.789274,Светлана,4.056881,Москва,5.117921065310537,old
0,Многоквартирный дом,1,21/26,,,32.0,1188.0,38000.0,Монолит,10/2/2022,10/2/2022,2019,Доммос ГВСУ,0,26,12,Есть,10,Железобетонные,Монолитные,Центральное,Нет,37.372368,55.864307999999994,"Агентство ""Премиум Сервис""",4.2612476,Москва,19.704247820381717,new
0,Квартира,2,16/16,14.0,23.0,54.0,1167.0,63000.0,Панель,8/2/2022,8/2/2022,0,0,0,0,0,0,0,0,0,0,0,37.385868,55.644703,Наталья,3.9152746,Москва,18.758445175547905,new
0,Многоквартирный дом,2,4/5,7.0,,45.0,1067.0,48000.0,Панель,31/1/2022,8/2/2022,1960,I-510,0,5,5,Нет,4,Железобетонные,Блочные,Центральное,Да,37.597953000000004,55.658986999999996,Юлия,3.9503021,Москва,10.439081683194553,old
0,Многоквартирный дом,2,4/9,12.0,60.0,85.0,1176.0,100000.0,Кирпич,15/12/2021,8/2/2022,1937,индивидуальный проект,0,7,7,Нет,3,Смешанные,Монолитные,Центральное,Да,37.667716999999996,55.770621999999996,Олег,3.8119370000000004,Москва,3.862428029668689,old
0,Квартира,0,10/74,,50.0,50.0,3400.0,170000.0,Монолит,20/12/2018,9/2/2022,0,0,0,0,0,0,0,0,0,0,0,37.537376,55.746593000000004,MС REALTY,3.8417494,Москва,4.949443867697949,new
0,Квартира,2,11/16,9.0,23.0,40.0,2250.0,90000.0,Монолит,6/8/2021,10/2/2022,0,0,0,0,0,0,0,0,0,0,0,37.512992,55.754252,"Агентство недвижимости ""Мегаполис-Сервис ЭстейтЛига"", Москва",3.9957302,Москва,6.444189435383644,new
0,Многоквартирный дом,2,6/16,9.0,32.0,53.8,907.0,48800.0,Панель,9/12/2021,7/2/2022,2011,КОПЭ,0,16,10,Есть,3,Железобетонные,Панельные,Центральное,Нет,37.637605,55.86792,ПИК-Аренда,3.8943492999999996,Москва,12.955789574353215,new
0,Многоквартирный дом,2,7/25,,,46.0,2283.0,105000.0,Кирпич,8/2/2022,8/2/2022,2004,Индивидуальный,0,25,10,Есть,5,Железобетонные,Монолитные,Индивидуальный тепловой пункт (ИТП),Нет,37.537065000000005,55.756401000000004,ЛОКАЛС,3.8417494,Москва,4.950479000288323,middle
0,Многоквартирный дом,1,6/9,5.0,,31.7,1735.0,55000.0,Панель,29/1/2022,10/2/2022,1965,индивидуальный проект,0,9,9,Есть,1,Железобетонные,Кирпич,Центральное,Да,37.644432,55.779476,Саша,3.4504762,Москва,3.534580274617562,old
0,Многоквартирный дом,0,1/12,8.0,35.0,50.0,1200.0,60000.0,Блоки,10/1/2022,9/2/2022,2017,не определено,0,15,9,Есть,11,Железобетонные,Кирпич,Центральное,Нет,37.552252599664996,55.920317424180794,Сергей,4.0953426,Москва,19.131494198292618,new
0,Многоквартирный дом,2,2/3,5.0,26.0,46.0,976.0,44900.0,Кирпич,8/1/2022,7/2/2022,1960,индивидуальный проект,0,3,3,Нет,2,Железобетонные,Кирпич,Центральное,Да,37.586868,55.509731,PN,4.16681,Москва,27.057955668382473,old
0,Многоквартирный дом,1,4/17,10.0,20.0,39.0,1026.0,40000.0,Панель,10/2/2022,10/2/2022,2008,П-44,0,17,17,Есть,2,Железобетонные,Железобетон,Центральное,Нет,37.758177,55.70753199999999,АРМАТА,3.4464120000000005,Москва,10.248930755482359,middle
0,Многоквартирный дом,2,4/6,11.0,30.0,53.0,849.0,45000.0,Панель,7/2/2022,8/2/2022,1998,П-46м,0,6,3,Есть,4,Железобетонные,Железобетон,Центральное,Нет,37.515533000000005,55.527224,Евгений,4.16681,Москва,25.829781944507882,middle
0,Многоквартирный дом,2,5/17,9.0,38.0,64.0,1172.0,75000.0,Панель,9/2/2022,9/2/2022,2012,КОПЭ - парус,0,25,21,Есть,6,Железобетонные,Панельные,Центральное,Нет,37.465908,55.688564,Мик,3.6407292,Москва,11.775980043415805,new
0,Многоквартирный дом,2,9/14,18.0,40.0,71.0,1690.0,120000.0,Кирпич,7/2/2022,7/2/2022,2005,индивидуальный,0,22,14,Нет,6,Железобетонные,Монолитные,Индивидуальный тепловой пункт (ИТП),Нет,37.501016,55.713069999999995,Катя,4.0938087,Москва,8.413176550765256,middle
0,Многоквартирный дом,1,7/12,8.0,19.0,37.0,973.0,36000.0,Панель,8/2/2022,8/2/2022,1972,II-57-03/12Ю17,0,12,12,Есть,14,Железобетонные,Железобетон,Центральное,Да,37.68571,55.853087,елена,3.8427089999999997,Москва,12.0612251646614,old
0,Многоквартирный дом,2,2/5,12.0,32.0,50.0,1100.0,55000.0,Кирпич,8/2/2022,10/2/2022,1963,Кирпичный,0,5,5,Нет,4,Железобетонные,Кирпич,Центральное,Да,37.667231,55.724925,Агентство недвижимости,3.3260317,Москва,4.446264747187881,old
0,Многоквартирный дом,2,6/14,10.0,35.0,51.0,882.0,45000.0,Панель,20/10/2017,7/2/2022,1992,П-44,0,17,17,Есть,5,Железобетонные,Железобетон,Центральное,Нет,37.379833000000005,55.839724,Наталья,4.2612476,Москва,17.706328424501194,old
